O50696.90,H50716.80,L50655.65,C50684.10
O50691.85,H50719.50,L50543.40,C50587.30
O50590.25,H50593.60,L50500.75,C50533.45
O50532.05,H50539.25,L50431.75,C50431.75
O50433.80,H50447.90,L50326.80,C50340.70
O50333.95,H50366.50,L50225.85,C50252.25
O50257.60,H50266.00,L50192.25,C50262.55
O50260.20,H50264.00,L50084.20,C50115.35
O50117.30,H50117.75,L50009.95,C50063.00
O50064.70,H50192.35,L50006.40,C50148.50
O50151.30,H50179.70,L50044.45,C50054.75
O50050.20,H50064.55,L49909.35,C49924.90
O49923.55,H50013.05,L49906.05,C50003.00
O50009.55,H50089.10,L50002.45,C50072.15
O50070.55,H50251.50,L50070.55,C50248.30
O50249.95,H50268.00,L50219.25,C50266.15
O50268.60,H50340.15,L50263.70,C50290.50
O50053.45,H50411.20,L50053.45,C50292.55
O50297.90,H50358.20,L50190.85,C50341.10
O50342.60,H50386.30,L50259.20,C50293.45
O50292.80,H50436.55,L50292.80,C50395.10
O50398.00,H50425.05,L50365.95,C50394.75
O50395.35,H50407.60,L50179.75,C50330.35
O50334.75,H50417.00,L50324.50,C50410.25
O50406.00,H50410.50,L50324.70,C50359.75
O50362.85,H50410.80,L50356.60,C50373.85
O50372.90,H50559.55,L50370.75,C50498.40
O50497.40,H50548.90,L50457.90,C50476.20
O50471.90,H50495.75,L50404.75,C50471.50
O50465.25,H50490.90,L50442.45,C50446.90
O50450.45,H50544.50,L50446.45,C50513.80
O50513.60,H50536.75,L50472.15,C50480.25
O50480.35,H50523.60,L50434.30,C50438.30
O50434.70,H50439.70,L50297.75,C50312.90
O50311.95,H50328.45,L50258.25,C50302.15
O50303.40,H50319.15,L50159.65,C50220.70
O50220.35,H50228.65,L50131.00,C50141.70
O50145.55,H50185.05,L50125.75,C50138.40
O50137.30,H50163.65,L50002.60,C50026.20
O50025.05,H50055.60,L49971.00,C50042.55
O50044.20,H50045.50,L49940.20,C49971.30
O49972.40,H50069.50,L49966.30,C50050.25
O50048.70,H50086.95,L50011.55,C50057.95
O50057.60,H50101.55,L50019.60,C50082.45
O50083.80,H50131.80,L50043.40,C50131.80
O50140.30,H50148.05,L50082.45,C50113.30
O50113.50,H50194.35,L50110.40,C50152.90
O50152.05,H50178.30,L50060.90,C50115.60
O50114.50,H50135.20,L50085.70,C50101.70
O50101.55,H50199.05,L50095.90,C50195.10
O50193.30,H50257.75,L50187.95,C50251.05
O50249.10,H50257.15,L50208.45,C50243.80
O50246.40,H50364.95,L50243.40,C50353.75
O50354.80,H50357.15,L50249.95,C50276.05
O50277.40,H50300.30,L50208.50,C50271.80
O50270.35,H50283.35,L50224.85,C50255.85
O50254.70,H50257.40,L50193.05,C50212.75
O50208.80,H50215.80,L50165.20,C50210.60
O50207.10,H50250.45,L50202.50,C50235.30
O50229.50,H50297.80,L50206.25,C50296.25
O50293.05,H50357.70,L50259.15,C50338.00
O50337.40,H50346.05,L50249.40,C50275.80
O50271.05,H50311.65,L50214.00,C50240.50
O50240.70,H50298.65,L50233.85,C50295.80
O50295.40,H50313.00,L50275.85,C50306.00
O50305.75,H50345.20,L50300.75,C50327.70
O50326.50,H50328.80,L50265.10,C50296.75
O50296.90,H50338.40,L50283.05,C50291.45
O50286.20,H50293.65,L50216.85,C50240.00
O50239.55,H50256.45,L50209.60,C50209.60
O50207.90,H50209.65,L50148.00,C50173.05
O50168.80,H50215.30,L50145.45,C50210.30
O50209.95,H50248.35,L50162.75,C50183.45
O50183.20,H50238.75,L50164.75,C50219.85
O50217.25,H50272.95,L50199.95,C50264.70
O50264.95,H50265.75,L50181.75,C50229.40
O50227.10,H50229.95,L50178.25,C50212.55
O50214.55,H50219.90,L50145.35,C50158.25
O50158.90,H50170.50,L50121.50,C50163.25
O50161.20,H50184.05,L50125.85,C50164.40
O50163.70,H50189.65,L50156.60,C50179.90
O50179.30,H50180.05,L50109.75,C50137.60
O50138.65,H50159.55,L50106.45,C50132.60
O50129.40,H50154.80,L50110.70,C50131.85
O50131.35,H50177.00,L50118.25,C50169.40
O50170.05,H50185.15,L50144.55,C50172.75
O50174.20,H50183.05,L50118.70,C50132.95
O50130.10,H50245.75,L50078.35,C50200.20
O50200.55,H50201.50,L50133.40,C50187.95
O50185.50,H50210.15,L50172.25,C50187.85
O50179.55,H50213.45,L50178.80,C50208.05
O50209.55,H50244.50,L50187.35,C50239.20
O50312.45,H50313.40,L50170.55,C50258.45
O50275.35,H50275.35,L50183.65,C50218.20
O50217.15,H50243.40,L50151.75,C50220.90
O50223.50,H50321.15,L50164.80,C50194.95
O50197.30,H50230.65,L50113.80,C50115.95
O50115.20,H50169.75,L50077.60,C50128.00
O50127.85,H50262.20,L50125.30,C50240.40
O50240.20,H50282.35,L50203.65,C50258.20
O50249.75,H50302.20,L50234.80,C50258.60
O50259.05,H50346.20,L50254.85,C50327.65
O50327.45,H50366.90,L50299.70,C50340.90
O50340.45,H50344.45,L50256.90,C50256.90
O50250.85,H50292.40,L50228.85,C50244.20
O50239.45,H50320.50,L50226.45,C50303.25
O50306.60,H50311.35,L50242.70,C50244.40
O50245.15,H50263.80,L50213.55,C50224.40
O50226.50,H50251.90,L50214.10,C50223.35
O50226.25,H50257.30,L50211.15,C50217.35
O50216.70,H50237.00,L50176.95,C50192.55
O50195.40,H50254.05,L50195.35,C50236.45
O50237.40,H50294.30,L50234.95,C50292.55
O50291.85,H50296.05,L50244.50,C50263.60
O50264.75,H50271.90,L50228.65,C50233.05
O50234.75,H50260.55,L50228.35,C50232.40
O50232.75,H50289.55,L50225.70,C50271.00
O50272.25,H50289.65,L50250.55,C50250.60
O50251.10,H50328.40,L50251.10,C50322.15
O50322.85,H50324.20,L50284.35,C50297.95
O50299.65,H50307.55,L50283.50,C50298.45
O50299.45,H50345.25,L50289.00,C50340.60
O50341.30,H50355.55,L50307.35,C50316.60
O50315.65,H50335.55,L50307.25,C50324.90
O50327.90,H50355.45,L50308.85,C50353.45
O50354.35,H50378.40,L50342.90,C50368.30
O50369.10,H50399.20,L50361.25,C50388.10
O50388.85,H50407.45,L50375.50,C50387.00
O50387.40,H50402.65,L50372.30,C50397.45
O50393.90,H50399.60,L50364.55,C50384.55
O50384.30,H50442.85,L50383.30,C50434.30
O50430.60,H50445.65,L50393.90,C50416.95
O50419.50,H50431.45,L50366.00,C50376.65
O50377.90,H50403.65,L50370.95,C50379.80
O50379.65,H50417.35,L50363.10,C50409.90
O50404.00,H50412.20,L50332.50,C50350.15
O50346.05,H50353.25,L50324.75,C50338.15
O50338.60,H50392.00,L50332.85,C50369.25
O50369.85,H50410.35,L50362.55,C50400.80
O50405.15,H50405.15,L50362.55,C50399.70
O50399.50,H50404.85,L50343.35,C50352.60
O50357.90,H50379.00,L50346.15,C50367.80
O50368.50,H50372.30,L50329.85,C50342.90
O50344.95,H50357.15,L50320.35,C50349.30
O50347.80,H50388.80,L50325.95,C50378.80
O50377.35,H50380.30,L50333.05,C50337.85
O50340.40,H50356.85,L50329.75,C50347.75
O50347.30,H50388.30,L50339.95,C50373.50
O50373.25,H50399.90,L50359.80,C50392.60
O50386.30,H50406.65,L50360.35,C50378.70
O50379.30,H50398.65,L50359.20,C50396.10
O50393.95,H50397.50,L50365.30,C50372.95
O50372.40,H50382.05,L50344.75,C50374.15
O50376.25,H50380.90,L50346.40,C50351.95
O50353.00,H50383.50,L50329.00,C50338.65
O50334.80,H50343.55,L50299.20,C50316.20
O50316.85,H50341.95,L50296.25,C50341.60
O50344.20,H50344.20,L50309.00,C50338.65
O50345.20,H50347.25,L50315.90,C50339.70
O50338.50,H50378.10,L50311.60,C50358.60
O50361.30,H50393.30,L50341.40,C50345.40
O50336.80,H50380.60,L50336.80,C50360.20
O50358.65,H50382.45,L50337.85,C50342.65
O50343.90,H50398.65,L50321.50,C50390.35
O50389.85,H50434.25,L50387.35,C50391.55
O50391.35,H50391.35,L50311.05,C50327.05
O50329.55,H50365.30,L50327.80,C50361.85
O50580.55,H50580.55,L50453.25,C50533.15
O50541.65,H50550.95,L50468.40,C50510.85
O50507.85,H50557.80,L50475.20,C50529.70
O50531.15,H50610.25,L50511.35,C50602.50
O50598.65,H50736.65,L50581.70,C50713.45
O50712.70,H50806.10,L50712.70,C50797.30
O50796.90,H50837.35,L50735.15,C50746.95
O50754.40,H50757.90,L50658.65,C50741.15
O50739.30,H50765.50,L50703.80,C50728.10
O50729.65,H50777.65,L50713.70,C50724.60
O50724.75,H50780.35,L50705.95,C50756.05
O50755.40,H50800.20,L50754.05,C50780.05
O50778.55,H50800.15,L50754.95,C50768.95
O50766.00,H50825.60,L50764.45,C50806.90
O50810.00,H50898.10,L50810.00,C50889.95
O50890.30,H50914.40,L50812.25,C50816.95
O50822.65,H50851.80,L50815.60,C50846.15
O50845.80,H50862.60,L50806.95,C50821.50
O50822.05,H50837.20,L50773.70,C50791.20
O50792.75,H50826.90,L50778.25,C50825.20
O50826.85,H50868.60,L50819.80,C50867.60
O50865.00,H50882.25,L50848.35,C50871.30
O50870.45,H50914.60,L50869.15,C50913.20
O50913.15,H50925.90,L50884.90,C50920.35
O50918.20,H50927.35,L50886.00,C50892.70
O50891.30,H50911.30,L50868.85,C50901.55
O50902.30,H50945.30,L50900.10,C50922.20
O50927.05,H50963.10,L50915.55,C50943.20
O50943.55,H50949.40,L50911.55,C50935.50
O50934.10,H50941.35,L50892.45,C50915.40
O50916.15,H50945.45,L50910.60,C50936.60
O50938.15,H50942.25,L50912.75,C50917.55
O50920.85,H50920.85,L50882.70,C50886.25
O50885.45,H50895.65,L50871.75,C50884.70
O50880.20,H50887.85,L50837.15,C50855.00
O50853.95,H50887.20,L50844.15,C50883.30
O50881.55,H50913.00,L50876.70,C50889.15
O50890.60,H50898.90,L50876.55,C50884.40
O50885.15,H50895.80,L50873.90,C50880.80
O50881.95,H50895.10,L50875.00,C50889.90
O50888.20,H50897.10,L50878.25,C50893.60
O50894.80,H50900.50,L50866.50,C50876.65
O50875.35,H50915.30,L50861.60,C50915.30
O50915.85,H50924.45,L50898.85,C50910.60
O50909.10,H50932.20,L50902.90,C50917.15
O50919.30,H50922.70,L50899.60,C50906.45
O50902.45,H50930.80,L50896.00,C50922.70
O50920.95,H50957.40,L50917.35,C50947.65
O50943.85,H50967.85,L50938.50,C50966.50
O50964.25,H50983.50,L50940.20,C50952.60
O50950.85,H50950.85,L50925.35,C50928.15
O50929.10,H50954.20,L50921.90,C50946.80
O50943.25,H50955.35,L50920.25,C50937.80
O50934.30,H50943.00,L50919.75,C50929.70
O50930.55,H50946.50,L50924.45,C50939.45
O50939.05,H50950.45,L50922.70,C50933.70
O50935.70,H50949.85,L50914.95,C50925.10
O50924.75,H50928.50,L50887.05,C50890.20
O50891.95,H50900.30,L50825.20,C50835.05
O50830.35,H50854.35,L50805.90,C50835.50
O50835.85,H50873.95,L50830.95,C50870.90
O50870.05,H50876.45,L50834.00,C50847.15
O50842.30,H50853.45,L50817.50,C50842.25
O50838.65,H50866.80,L50818.15,C50828.85
O50831.25,H50844.20,L50810.20,C50835.30
O50835.55,H50842.10,L50772.95,C50800.40
O50800.15,H50811.10,L50769.45,C50777.90
O50777.45,H50780.40,L50691.75,C50695.90
O50692.95,H50701.75,L50609.60,C50615.85
O50613.15,H50673.30,L50592.15,C50663.85
O50664.80,H50732.55,L50653.55,C50671.85
O50673.40,H50673.40,L50590.20,C50611.25
O50608.65,H50661.00,L50583.95,C50638.90
O50637.50,H50638.40,L50578.95,C50580.35
O50575.15,H50578.75,L50443.75,C50466.00
O50625.00,H50628.55,L50141.55,C50190.00
O50200.15,H50307.00,L50178.45,C50194.80
O50193.35,H50245.00,L50162.30,C50186.95
O50190.65,H50207.00,L49953.10,C49953.10
O49957.10,H49970.05,L49822.65,C49822.65
O49822.25,H49936.45,L49789.35,C49887.15
O49886.00,H49974.60,L49869.60,C49907.60
O49910.75,H49988.40,L49896.95,C49960.40
O49956.25,H50014.85,L49947.85,C49957.00
O49955.90,H50020.85,L49890.00,C50014.85
O50015.15,H50151.90,L50005.75,C50087.80
O50088.20,H50152.25,L50023.25,C50026.05
O50024.90,H50083.50,L49996.90,C50082.05
O50083.50,H50167.65,L50049.50,C50148.00
O50146.80,H50180.90,L50112.00,C50127.80
O50127.20,H50167.45,L50093.70,C50129.00
O50128.65,H50134.15,L50019.20,C50025.30
O50026.15,H50071.10,L50011.50,C50044.70
O50044.25,H50064.55,L49981.70,C50005.60
O50003.85,H50125.65,L49989.20,C50119.60
O50119.30,H50133.35,L50081.00,C50130.65
O50129.15,H50206.60,L50113.80,C50194.05
O50193.45,H50218.65,L50144.75,C50156.25
O50154.20,H50186.80,L50138.75,C50158.95
O50161.90,H50193.70,L50145.75,C50186.40
O50184.30,H50251.95,L50181.75,C50181.75
O50178.70,H50220.30,L50166.65,C50214.20
O50212.55,H50287.95,L50212.15,C50283.00
O50279.70,H50297.80,L50271.05,C50283.50
O50282.95,H50350.05,L50282.55,C50337.70
O50337.60,H50362.45,L50299.15,C50301.85
O50302.30,H50374.20,L50285.80,C50366.10
O50366.80,H50428.65,L50364.35,C50412.05
O50411.45,H50544.55,L50410.45,C50535.25
O50536.10,H50549.85,L50433.35,C50440.50
O50437.70,H50461.70,L50430.00,C50459.45
O50460.50,H50492.45,L50433.00,C50487.20
O50482.70,H50531.70,L50466.60,C50467.20
O50467.35,H50486.05,L50432.55,C50441.25
O50435.95,H50440.90,L50365.15,C50389.00
O50388.95,H50470.50,L50386.65,C50462.35
O50465.25,H50488.50,L50446.75,C50460.80
O50463.00,H50474.40,L50399.50,C50430.25
O50434.60,H50434.60,L50352.40,C50359.35
O50358.50,H50361.15,L50200.80,C50202.10
O50203.15,H50275.90,L50162.65,C50272.05
O50271.70,H50318.45,L50253.20,C50286.70
O50282.50,H50337.50,L50253.30,C50330.80
O50326.30,H50378.85,L50297.20,C50362.30
O50363.80,H50458.35,L50363.80,C50439.90
O50441.10,H50476.60,L50411.30,C50462.15
O50463.95,H50475.50,L50432.10,C50462.00
O50464.65,H50479.25,L50404.30,C50409.65
O50409.80,H50442.80,L50396.25,C50426.10
O50425.80,H50433.70,L50389.00,C50411.30
O50409.80,H50460.90,L50403.65,C50451.65
O50452.65,H50464.40,L50431.10,C50446.90
O50445.15,H50455.60,L50401.10,C50415.00
O50415.60,H50431.55,L50364.90,C50415.45
O50414.75,H50431.25,L50394.25,C50404.00
O50402.55,H50419.55,L50383.50,C50410.05
O50408.85,H50456.45,L50396.40,C50448.25
O50445.50,H50470.55,L50422.05,C50437.40
O50437.25,H50441.65,L50347.90,C50363.85
O50363.40,H50369.20,L50310.70,C50324.70
O50327.00,H50357.30,L50287.90,C50345.30
O50345.80,H50349.90,L50302.65,C50322.25
O50324.40,H50328.55,L50290.65,C50309.90
O50308.70,H50314.75,L50251.40,C50280.45
O50283.60,H50355.15,L50249.55,C50299.95
O50297.50,H50387.15,L50273.75,C50364.05
O50366.55,H50387.55,L50339.65,C50373.40
O50376.50,H50448.70,L50364.45,C50410.95
O50409.65,H50476.30,L50409.10,C50439.10
O50435.75,H50470.05,L50400.20,C50448.00
O50512.80,H50742.00,L50512.80,C50724.30
O50729.25,H50868.10,L50685.30,C50865.60
O50863.30,H50917.65,L50814.30,C50872.90
O50870.75,H50963.40,L50857.95,C50862.35
O50866.00,H50922.25,L50729.60,C50758.55
O50758.60,H50885.90,L50721.25,C50817.35
O50816.40,H50842.20,L50729.10,C50757.15
O50760.85,H50763.90,L50656.40,C50715.15
O50718.50,H50828.15,L50707.10,C50826.65
O50827.15,H50909.80,L50788.50,C50893.50
O50901.80,H50981.80,L50891.75,C50940.35
O50942.20,H50954.80,L50903.05,C50913.70
O50913.00,H50937.60,L50882.65,C50894.50
O50895.90,H50900.30,L50788.45,C50804.90
O50805.10,H50834.65,L50757.60,C50834.00
O50832.35,H50862.70,L50771.00,C50780.60
O50782.25,H50801.90,L50751.60,C50796.85
O50799.40,H50812.30,L50698.50,C50742.20
O50742.80,H50765.15,L50608.70,C50656.55
O50657.15,H50748.55,L50621.95,C50743.45
O50744.85,H50797.05,L50722.25,C50795.30
O50791.40,H50825.65,L50762.50,C50785.70
O50787.45,H50799.20,L50727.85,C50737.75
O50728.80,H50753.70,L50690.40,C50739.60
O50733.65,H50754.65,L50689.65,C50722.95
O50719.60,H50734.35,L50666.90,C50684.20
O50683.90,H50739.80,L50662.45,C50728.80
O50729.25,H50748.20,L50702.25,C50739.90
O50743.95,H50856.80,L50739.30,C50840.25
O50843.05,H50871.05,L50802.50,C50834.95
O50835.75,H50867.25,L50827.90,C50845.00
O50845.90,H50927.95,L50827.20,C50924.70
O50922.50,H50936.20,L50874.30,C50906.20
O50909.20,H50929.65,L50881.60,C50928.00
O50929.05,H51031.95,L50913.55,C50995.85
O51001.25,H51009.30,L50906.45,C50951.80
O50951.30,H50969.70,L50916.55,C50926.40
O50922.50,H50970.35,L50914.30,C50935.40
O50940.15,H50976.50,L50938.15,C50957.35
O50955.15,H51014.85,L50940.40,C50981.35
O50981.95,H51011.80,L50942.55,C50958.05
O50958.55,H51026.25,L50947.45,C51002.85
O50997.35,H51013.40,L50961.10,C50999.45
O50999.05,H51014.65,L50947.30,C50969.00
O50968.95,H50977.85,L50932.55,C50965.10
O50963.45,H51048.70,L50961.65,C51021.05
O51020.50,H51021.65,L50959.85,C50981.80
O50982.35,H51030.00,L50959.15,C50987.85
O50985.85,H51050.85,L50975.70,C51048.40
O51038.70,H51045.80,L50983.30,C51032.35
O51025.75,H51031.30,L50957.40,C50982.20
O50982.15,H51009.05,L50894.05,C50937.70
O50937.45,H50999.35,L50933.05,C50993.75
O50997.55,H51008.35,L50967.75,C50998.40
O50998.60,H51039.00,L50992.05,C51009.75
O51012.45,H51072.45,L51003.70,C51038.90
O51041.25,H51131.50,L51030.60,C51131.50
O51132.40,H51233.05,L51130.00,C51229.10
O51228.55,H51250.15,L51182.95,C51237.65
O51236.35,H51240.55,L51154.00,C51162.45
O51166.45,H51258.80,L51134.90,C51236.85
O51237.15,H51271.50,L51184.95,C51222.00
O51223.65,H51230.75,L51127.10,C51147.30
O51147.20,H51165.35,L51040.05,C51157.55
O51155.20,H51190.55,L51113.90,C51124.40
O51121.50,H51121.50,L51065.50,C51103.40
O51105.10,H51174.35,L51056.30,C51160.70
O51163.80,H51252.50,L51133.80,C51241.55
O51238.70,H51256.75,L51167.70,C51173.25
O51173.50,H51190.95,L51109.05,C51147.40
O51148.80,H51178.85,L51131.25,C51161.25
O51160.85,H51174.10,L51122.95,C51141.10
O51141.00,H51141.95,L51043.55,C51096.40
O51097.60,H51151.70,L51047.95,C51137.50
O51140.85,H51144.10,L51070.25,C51098.55
O52046.35,H52171.80,L51801.55,C52166.10
O52166.25,H52226.30,L52064.00,C52220.65
O52223.60,H52228.90,L52117.00,C52159.80
O52163.90,H52187.15,L52092.25,C52106.25
O52106.10,H52210.75,L52094.75,C52192.05
O52188.90,H52254.50,L52163.45,C52178.90
O52178.30,H52182.80,L52122.80,C52142.35
O52143.30,H52171.90,L52089.25,C52092.45
O52095.25,H52155.60,L52068.30,C52144.35
O52140.20,H52207.25,L52137.20,C52154.10
O52153.45,H52166.90,L52112.75,C52115.75
O52116.40,H52148.95,L52108.25,C52119.45
O52119.85,H52205.75,L52117.00,C52178.00
O52175.60,H52234.50,L52175.60,C52206.75
O52205.25,H52222.60,L52164.35,C52194.60
O52195.05,H52239.00,L52189.35,C52210.45
O52211.05,H52226.45,L52169.65,C52184.95
O52184.00,H52204.65,L52174.35,C52193.60
O52191.50,H52213.45,L52180.50,C52202.00
O52203.95,H52218.85,L52193.60,C52195.10
O52198.10,H52201.40,L52168.30,C52186.60
O52187.10,H52271.70,L52186.55,C52257.30
O52260.65,H52286.80,L52249.20,C52252.95
O52253.35,H52276.25,L52226.25,C52243.50
O52246.95,H52264.65,L52222.55,C52264.20
O52267.80,H52295.45,L52261.70,C52266.00
O52265.75,H52268.15,L52204.55,C52231.65
O52234.90,H52249.55,L52216.60,C52233.85
O52231.00,H52231.20,L52183.60,C52200.55
O52204.25,H52224.35,L52195.70,C52217.25
O52219.65,H52225.45,L52175.10,C52197.80
O52197.30,H52223.60,L52172.00,C52222.85
O52222.05,H52236.25,L52199.50,C52201.50
O52202.50,H52220.85,L52183.45,C52212.35
O52211.95,H52241.85,L52204.45,C52224.35
O52224.70,H52255.50,L52221.45,C52243.60
O52243.35,H52249.85,L52197.25,C52201.70
O52203.15,H52220.20,L52190.70,C52195.25
O52191.75,H52213.00,L52188.95,C52192.70
O52193.75,H52193.85,L52174.50,C52180.15
O52183.40,H52199.45,L52171.85,C52193.40
O52192.55,H52203.00,L52160.80,C52168.00
O52171.20,H52171.70,L52147.20,C52153.05
O52152.35,H52152.35,L52092.25,C52100.00
O52099.15,H52102.50,L52030.15,C52030.15
O52028.55,H52032.30,L51967.50,C51974.65
O51973.85,H52002.60,L51944.90,C51955.45
O51959.20,H52075.10,L51949.95,C52039.60
O52039.85,H52088.05,L52022.80,C52025.35
O52024.85,H52081.70,L52014.80,C52075.10
O52073.80,H52116.85,L52064.20,C52083.90
O52084.55,H52102.45,L52054.95,C52077.40
O52077.45,H52077.90,L52032.55,C52040.10
O52043.80,H52050.55,L52014.95,C52036.55
O52038.65,H52066.90,L52017.65,C52046.80
O52048.50,H52054.25,L52023.95,C52039.90
O52043.50,H52043.50,L51998.25,C52011.35
O52009.50,H52050.35,L51986.40,C52014.35
O52013.80,H52058.35,L52009.85,C52041.30
O52042.10,H52074.65,L52029.40,C52036.75
O52036.10,H52054.85,L52024.05,C52044.15
O52044.10,H52052.15,L51998.25,C52016.85
O52017.15,H52052.05,L52016.10,C52040.90
O52042.40,H52047.55,L52007.90,C52043.20
O52040.05,H52096.70,L52023.10,C52072.65
O52072.75,H52152.25,L52072.75,C52148.25
O52150.25,H52167.45,L52124.15,C52136.10
O52135.45,H52142.00,L52094.85,C52128.20
O52132.40,H52134.20,L52061.25,C52113.05
O52109.40,H52187.55,L52106.80,C52183.55
O52182.65,H52232.10,L52153.00,C52231.45
O52230.10,H52231.00,L52175.75,C52195.35
O52195.05,H52216.65,L52186.40,C52207.95
O52207.20,H52281.15,L52204.20,C52279.30
O52279.20,H52315.15,L52159.30,C52199.40
O52554.90,H52554.90,L52265.85,C52314.70
O52322.85,H52359.65,L52293.60,C52311.45
O52310.65,H52319.50,L52247.30,C52294.25
O52296.35,H52367.00,L52286.65,C52351.10
O52350.75,H52386.10,L52302.05,C52339.25
O52340.05,H52347.65,L52271.00,C52290.35
O52290.60,H52294.60,L52173.35,C52176.70
O52176.55,H52247.60,L52176.55,C52185.45
O52183.75,H52218.30,L52119.50,C52136.30
O52132.05,H52267.55,L52129.15,C52231.55
O52233.20,H52260.20,L52203.55,C52251.80
O52251.35,H52288.15,L52225.50,C52240.50
O52237.10,H52237.10,L52044.35,C52044.35
O52041.80,H52077.00,L52005.35,C52011.10
O52012.75,H52106.30,L52012.75,C52081.45
O52083.15,H52119.00,L52047.95,C52063.45
O52064.15,H52118.40,L52043.70,C52107.90
O52106.00,H52113.50,L52057.70,C52096.15
O52091.70,H52130.85,L52080.45,C52082.40
O52082.00,H52143.25,L52073.45,C52132.85
O52133.25,H52143.00,L52097.70,C52119.90
O52120.75,H52147.60,L52102.70,C52147.60
O52140.35,H52147.95,L52084.10,C52105.25
O52102.40,H52123.35,L52080.95,C52085.65
O52087.15,H52093.55,L52055.15,C52065.80
O52062.30,H52093.35,L52056.40,C52093.00
O52090.00,H52114.40,L52083.60,C52110.00
O52109.70,H52142.30,L52061.65,C52118.65
O52119.30,H52141.65,L52113.60,C52135.55
O52138.75,H52170.35,L52124.55,C52130.10
O52131.00,H52141.30,L52118.95,C52127.65
O52129.55,H52152.15,L52123.60,C52127.00
O52126.50,H52146.40,L52115.15,C52134.05
O52135.35,H52143.90,L52120.10,C52133.95
O52135.80,H52141.45,L52096.10,C52106.85
O52109.05,H52123.35,L52094.50,C52113.50
O52114.70,H52125.05,L52092.70,C52099.80
O52098.55,H52111.70,L52075.75,C52101.40
O52102.15,H52115.00,L52083.85,C52096.75
O52091.95,H52118.85,L52083.80,C52097.95
O52091.70,H52118.35,L52089.55,C52109.05
O52097.15,H52129.10,L52089.95,C52119.65
O52104.90,H52144.65,L52104.90,C52136.40
O52130.30,H52155.65,L52117.55,C52129.55
O52123.65,H52163.45,L52117.35,C52132.15
O52133.05,H52140.55,L52111.55,C52127.25
O52126.55,H52129.05,L52090.15,C52097.00
O52098.20,H52115.05,L52084.70,C52094.60
O52098.20,H52121.10,L52086.95,C52118.65
O52115.40,H52137.95,L52106.70,C52121.40
O52122.05,H52124.65,L52089.90,C52097.15
O52093.00,H52121.25,L52086.05,C52112.75
O52117.30,H52129.80,L52069.05,C52096.55
O52092.30,H52109.60,L52077.80,C52084.85
O52079.60,H52115.65,L52079.60,C52107.40
O52106.35,H52113.65,L52084.70,C52096.35
O52096.20,H52135.45,L52093.15,C52132.30
O52125.75,H52158.05,L52100.80,C52154.55
O52149.75,H52163.45,L52100.25,C52132.30
O52128.25,H52145.05,L52112.00,C52116.15
O52116.10,H52142.55,L52111.25,C52141.65
O52135.10,H52153.80,L52122.25,C52153.80
O52152.95,H52159.75,L52125.30,C52129.10
O52126.25,H52152.35,L52121.55,C52148.65
O52147.40,H52165.35,L52142.20,C52157.85
O52157.90,H52183.25,L52150.80,C52166.25
O52165.20,H52174.00,L52144.75,C52152.70
O52153.20,H52189.60,L52144.05,C52188.85
O52185.20,H52231.45,L52178.80,C52206.20
O52209.20,H52231.85,L52162.15,C52177.35
O52178.80,H52202.25,L52138.30,C52186.45
O52195.20,H52223.50,L52174.40,C52212.60
O52215.15,H52231.20,L52186.75,C52187.25
O52188.90,H52220.65,L52177.10,C52187.90
O52188.35,H52202.95,L52158.95,C52178.50
O52154.30,H52237.55,L52073.35,C52194.95
O52201.70,H52289.35,L52185.95,C52198.95
O52195.75,H52214.65,L52106.35,C52106.60
O52101.40,H52157.30,L52092.65,C52092.80
O52093.35,H52133.30,L52061.70,C52073.75
O52072.20,H52084.80,L52019.65,C52078.10
O52079.35,H52129.45,L52079.30,C52093.05
O52095.40,H52182.20,L52092.35,C52168.45
O52166.45,H52171.55,L52089.15,C52093.05
O52092.20,H52105.10,L52060.80,C52096.25
O52095.15,H52118.55,L52074.95,C52077.65
O52078.70,H52129.55,L52052.45,C52125.70
O52125.90,H52146.95,L52114.05,C52131.85
O52129.85,H52137.25,L52060.30,C52060.90
O52061.35,H52089.55,L52034.55,C52063.85
O52062.90,H52094.40,L52052.60,C52071.10
O52070.60,H52111.15,L52060.20,C52088.15
O52091.70,H52127.35,L52088.20,C52114.70
O52115.65,H52122.80,L52082.75,C52086.10
O52086.20,H52095.90,L52069.20,C52086.30
O52088.15,H52136.00,L52088.15,C52136.00
O52135.50,H52146.95,L52117.30,C52146.95
O52144.10,H52188.90,L52135.20,C52176.60
O52177.35,H52180.40,L52134.70,C52137.45
O52136.35,H52169.70,L52131.65,C52154.80
O52155.50,H52173.10,L52140.30,C52143.10
O52143.40,H52171.65,L52129.75,C52160.30
O52157.45,H52167.65,L52126.55,C52136.35
O52135.15,H52166.10,L52134.20,C52162.85
O52164.80,H52177.45,L52151.15,C52155.40
O52155.60,H52167.05,L52119.40,C52137.00
O52134.90,H52149.65,L52112.20,C52147.05
O52146.50,H52259.30,L52121.15,C52258.45
O52259.80,H52391.05,L52201.40,C52201.40
O52201.15,H52334.40,L52196.90,C52334.15
O52336.45,H52378.10,L52314.60,C52331.45
O52331.05,H52408.40,L52319.10,C52372.40
O52379.55,H52424.75,L52364.15,C52377.75
O52376.60,H52412.80,L52359.30,C52394.70
O52392.40,H52438.75,L52389.45,C52411.35
O52419.55,H52440.50,L52394.20,C52438.60
