Timestamp,Open,High,Low,Close,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16
01-01-2023 10:15,48249,48264.25,48235.95,48249.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:20,48249.4,48260.2,48220.05,48231.1,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:25,48231.95,48264.25,48227.55,48264.25,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:30,48263.6,48283.75,48247.65,48274.6,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:35,48275.15,48298.85,48253.3,48295.55,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:40,48294.65,48340.05,48287.7,48319.85,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:45,48330.05,48343.95,48311.35,48327.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:50,48328.45,48343.1,48315.6,48330.3,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 10:55,48332,48335.35,48307.2,48319,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:00,48322.25,48341.9,48302.45,48306.05,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:05,48305.7,48360.6,48303.6,48346.7,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:10,48348.15,48368.65,48328,48332.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:15,48329.2,48337.25,48300.2,48314.7,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:20,48313.05,48325.2,48310.5,48316.3,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:25,48316.7,48335.3,48307,48333.7,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:30,48335.4,48339.65,48309.55,48312.85,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:35,48313.3,48323.35,48288,48311.85,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:40,48307.75,48326.15,48302.8,48308.2,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:45,48307.2,48323.45,48303.85,48316.2,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:50,48316.8,48338.5,48312.05,48325.65,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 11:55,48327.55,48333.25,48314.45,48324.4,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:00,48325.9,48327.8,48295.1,48303.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:05,48302.35,48329.15,48287.55,48325.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:10,48320.95,48361.15,48320.85,48354.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:15,48350.95,48362.2,48305.75,48311.25,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:20,48311.6,48315.6,48295,48301.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:25,48302.4,48312.4,48286.8,48295.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:30,48300.45,48321.8,48275.3,48317.65,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:35,48318.65,48319.8,48296.9,48307.45,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:40,48310.55,48316.15,48293.15,48311.45,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:45,48315.85,48327.95,48299.45,48312.1,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:50,48311.5,48322.05,48297.5,48320.15,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 12:55,48319.6,48323.75,48297.5,48312.75,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:00,48311.85,48327.9,48294.4,48319.85,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:05,48318.6,48334.25,48305.45,48313.65,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:10,48316.55,48321.75,48301.55,48307.7,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:15,48311.2,48314.9,48283.5,48293.75,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:20,48298.05,48310.55,48291.35,48302.3,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:25,48301.75,48316.25,48294.05,48308.55,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:30,48307.55,48319.7,48300.8,48308.2,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:35,48310.35,48334.9,48298.8,48300.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:40,48298.2,48325.2,48296.85,48296.85,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:45,48306.9,48324.6,48296.25,48319.55,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:50,48319.4,48332.8,48292.6,48312.6,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 13:55,48311.75,48336.75,48299.9,48333.7,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:00,48330.05,48351,48320.55,48342,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:05,48340.25,48369.9,48321.1,48327.2,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:10,48329.6,48364.15,48313.3,48357,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:15,48352.6,48404.2,48344.55,48382.45,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:20,48387.5,48435.8,48383,48427.9,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:25,48425.35,48439.9,48394.1,48416.5,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:30,48410.2,48423.1,48379.9,48405.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:35,48407.25,48422.55,48372.9,48384.95,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:40,48385.4,48450,48380.05,48437.25,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:45,48436.15,48437.8,48399.3,48429.05,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:50,48429.55,48431.85,48398.05,48400.8,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 14:55,48402.1,48414.35,48395.15,48406.2,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:00,48404.85,48435,48318.2,48376.05,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:05,48376.05,48376.05,48192.85,48194.4,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:10,48191.65,48234.15,48164.15,48213.65,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:15,48217.25,48240.1,48170.25,48184.3,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:20,48187.75,48193.8,48057.65,48064.4,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
01-01-2023 15:25,48065.75,48079.45,48044.15,48064.3,48089.69,48019.31,47962.43,47905.55,47824.57,47721.42,47608.14,47423.52,48317.21,48387.59,48444.47,48501.35,48582.33,48685.48,48798.76,48983.38
02-01-2023 09:15,48194.8,48211.9,48068.05,48085.6,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:20,48084.75,48132.35,48074,48086.05,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:25,48088.65,48193.2,48085.35,48180.15,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:30,48177.35,48186.95,48134.3,48145.05,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:35,48145.65,48207.4,48128.6,48206.9,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:40,48204.6,48223.55,48169.4,48178.35,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:45,48178.6,48193.85,48160.8,48182.3,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:50,48187.8,48191.3,48127.95,48131.7,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 09:55,48131.9,48137.3,47892.85,47927.35,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:00,47924.55,47990.8,47900.6,47972.1,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:05,47974.35,48029.8,47971,48002.35,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:10,48002.6,48013.7,47922.35,47968.65,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:15,47967.6,47984.55,47928.6,47949.25,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:20,47945.5,47968.2,47912.45,47913.2,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:25,47917.85,47932,47861.7,47879.95,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:30,47879.95,47940.45,47877.8,47908.7,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:35,47904.05,47917.45,47814.75,47831.65,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:40,47826.65,47899.5,47818.45,47894.45,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:45,47893.55,47931.2,47880.85,47929.2,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:50,47929.35,47944.75,47894.35,47904,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 10:55,47905.3,47920.5,47867.75,47894.75,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:00,47891.8,47903.1,47854.3,47876.45,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:05,47879.5,47888.6,47855.6,47870.9,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:10,47870.15,47878.4,47850.65,47861.65,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:15,47859.95,47892.7,47835.45,47882.3,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:20,47882.6,47928.05,47875,47919.85,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:25,47922.85,47923.9,47873.45,47886.65,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:30,47889.3,47896,47863.25,47873.75,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:35,47874.85,47965.1,47857.1,47945.1,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:40,47949.15,47960.75,47830.55,47891.3,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:45,47889.65,47893.05,47873.95,47875.95,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:50,47878.25,47894.05,47868.2,47885.4,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 11:55,47889.45,47890.4,47866,47881.65,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:00,47879.65,47898.85,47861.75,47867.8,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:05,47869.4,47892.95,47853.5,47891.25,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:10,47892.7,47908.1,47857.05,47859.6,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:15,47865.5,47928.2,47855.7,47914,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:20,47912.25,47913.85,47873.9,47895.9,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:25,47890.9,47903.75,47876.1,47876.1,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:30,47875.9,47902.35,47874.45,47896.8,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:35,47899.8,47906.05,47884.5,47894.15,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:40,47894.25,47905.1,47869,47879.35,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:45,47879.7,47892.95,47865.3,47866.7,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:50,47865.35,47904.2,47856.45,47893.75,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 12:55,47892.2,47908.85,47865.55,47879.1,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 13:00,47876.45,47883,47765.05,47796.9,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 13:05,47795.9,47870.65,47792.15,47853.55,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 13:10,47849.6,47874.8,47830.3,47831.75,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 13:15,47834.05,47852.55,47826,47831.25,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
02-01-2023 13:20,47830.5,47839,47810.85,47837.25,48081.06,48010.70,47953.83,47896.96,47815.99,47712.85,47599.59,47415.01,48308.54,48378.90,48435.77,48492.64,48573.61,48676.75,48790.01,48974.59
