O50925.00,H50949.00,L50836.45,C50850.05
O50840.05,H50865.00,L50812.00,C50848.35
O50852.25,H50864.85,L50674.00,C50727.90
O50739.00,H50740.30,L50650.00,C50688.80
O50690.00,H50690.00,L50600.05,C50609.15
O50609.75,H50610.10,L50500.00,C50500.00
O50502.00,H50523.60,L50394.40,C50435.00
O50438.45,H50475.00,L50357.10,C50459.70
O50471.10,H50471.10,L50277.40,C50331.15
O50332.00,H50335.65,L50231.25,C50292.40
O50297.15,H50399.00,L50252.85,C50387.25
O50390.00,H50419.95,L50301.00,C50310.00
O50301.00,H50316.45,L50171.80,C50180.00
O50172.05,H50280.00,L50164.35,C50268.45
O50264.60,H50333.00,L50261.85,C50322.85
O50325.00,H50510.00,L50322.35,C50500.00
O50502.70,H50510.05,L50452.00,C50509.70
O50510.00,H50564.95,L50496.05,C50496.05
O50350.15,H50618.50,L50350.15,C50484.75
O50488.00,H50544.30,L50384.75,C50506.80
O50518.25,H50550.00,L50421.20,C50439.90
O50463.10,H50601.00,L50451.30,C50559.40
O50560.00,H50599.00,L50520.00,C50568.00
O50565.05,H50570.10,L50360.95,C50490.85
O50500.00,H50581.25,L50480.70,C50570.05
O50568.95,H50568.95,L50473.90,C50524.45
O50514.45,H50570.00,L50514.45,C50550.50
O50560.00,H50732.55,L50550.95,C50673.75
O50664.85,H50721.50,L50610.65,C50647.05
O50644.70,H50660.95,L50547.60,C50614.85
O50634.45,H50642.65,L50579.70,C50582.20
O50584.10,H50710.00,L50584.10,C50663.10
O50664.20,H50700.00,L50625.00,C50632.65
O50639.00,H50684.95,L50580.00,C50583.05
O50580.80,H50592.35,L50435.95,C50450.00
O50446.10,H50490.45,L50382.10,C50460.90
O50462.00,H50480.00,L50301.50,C50380.05
O50392.55,H50399.00,L50270.20,C50288.05
O50288.00,H50349.95,L50285.20,C50306.90
O50305.95,H50333.00,L50125.00,C50166.80
O50160.00,H50220.00,L50099.90,C50208.50
O50202.05,H50214.05,L50066.25,C50100.00
O50111.40,H50240.00,L50097.30,C50225.30
O50220.00,H50250.00,L50170.00,C50211.95
O50219.90,H50275.75,L50175.00,C50257.40
O50250.00,H50295.00,L50200.00,C50295.00
O50298.00,H50318.85,L50228.70,C50260.00
O50258.45,H50356.95,L50255.95,C50309.95
O50300.00,H50330.00,L50181.90,C50251.55
O50252.75,H50268.95,L50203.15,C50225.00
O50235.80,H50339.85,L50215.70,C50332.85
O50339.95,H50412.00,L50332.00,C50400.00
O50395.00,H50406.80,L50346.05,C50380.00
O50385.15,H50505.95,L50373.55,C50505.65
O50500.05,H50508.95,L50383.70,C50392.00
O50390.00,H50423.10,L50320.95,C50390.95
O50397.20,H50403.75,L50351.00,C50373.70
O50369.65,H50370.30,L50299.50,C50330.90
O50326.10,H50326.10,L50265.20,C50319.95
O50320.00,H50359.00,L50302.05,C50343.75
O50343.85,H50428.85,L50294.10,C50415.70
O50420.00,H50495.75,L50372.55,C50460.05
O50464.85,H50469.90,L50360.05,C50393.15
O50385.05,H50432.75,L50307.85,C50354.00
O50341.25,H50419.95,L50330.00,C50410.00
O50406.20,H50424.80,L50388.00,C50407.35
O50414.10,H50457.20,L50402.30,C50435.10
O50431.25,H50434.15,L50359.90,C50398.80
O50411.90,H50479.20,L50400.50,C50411.05
O50414.15,H50419.90,L50327.05,C50353.00
O50359.60,H50372.60,L50325.05,C50325.05
O50320.00,H50324.90,L50250.00,C50277.55
O50284.50,H50320.00,L50236.75,C50309.60
O50310.15,H50359.90,L50275.00,C50289.95
O50291.95,H50345.00,L50279.30,C50328.00
O50325.00,H50390.65,L50300.40,C50377.75
O50365.70,H50365.70,L50283.95,C50330.00
O50326.45,H50326.45,L50260.95,C50309.15
O50317.10,H50320.00,L50246.40,C50265.00
O50264.45,H50267.85,L50211.25,C50266.10
O50268.85,H50296.35,L50231.20,C50268.75
O50270.00,H50301.85,L50260.00,C50292.15
O50281.90,H50290.30,L50200.00,C50243.95
O50245.00,H50255.00,L50204.05,C50230.05
O50235.95,H50262.15,L50200.00,C50244.15
O50245.00,H50292.10,L50223.50,C50268.75
O50269.00,H50292.95,L50249.00,C50289.80
O50280.30,H50288.80,L50222.35,C50245.00
O50240.00,H50386.25,L50185.00,C50330.00
O50327.55,H50327.95,L50270.00,C50291.05
O50289.80,H50325.00,L50282.00,C50284.05
O50294.90,H50315.00,L50290.00,C50301.00
O50309.00,H50339.50,L50290.90,C50338.40
O50299.95,H50405.75,L50225.05,C50330.00
O50339.95,H50339.95,L50262.25,C50298.95
O50291.35,H50317.70,L50251.00,C50293.20
O50299.00,H50390.00,L50226.10,C50267.80
O50267.75,H50300.00,L50167.75,C50170.00
O50180.00,H50237.00,L50127.45,C50193.60
O50192.00,H50339.00,L50184.80,C50314.20
O50314.25,H50354.10,L50275.20,C50313.15
O50311.35,H50375.00,L50311.10,C50339.55
O50340.00,H50430.00,L50330.45,C50422.15
O50417.10,H50460.00,L50371.10,C50423.15
O50419.90,H50430.00,L50325.00,C50325.00
O50312.35,H50379.95,L50312.35,C50338.20
O50332.10,H50419.00,L50307.85,C50401.90
O50399.55,H50400.00,L50325.05,C50334.00
O50320.10,H50347.95,L50280.00,C50305.10
O50314.95,H50328.30,L50284.05,C50297.40
O50298.55,H50323.65,L50261.35,C50261.35
O50268.65,H50299.00,L50230.00,C50245.75
O50245.95,H50314.00,L50245.95,C50300.00
O50301.40,H50372.70,L50301.40,C50370.00
O50360.15,H50376.80,L50312.85,C50339.50
O50344.05,H50344.05,L50291.05,C50300.00
O50297.70,H50338.00,L50294.10,C50300.20
O50304.35,H50353.55,L50285.90,C50340.15
O50331.00,H50357.70,L50325.30,C50326.00
O50325.00,H50400.00,L50320.10,C50393.15
O50398.70,H50400.00,L50347.25,C50367.65
O50364.90,H50377.35,L50351.05,C50360.75
O50370.00,H50439.75,L50361.00,C50410.00
O50404.90,H50436.20,L50382.00,C50388.35
O50379.25,H50419.90,L50379.25,C50418.40
O50403.05,H50450.00,L50385.15,C50445.05
O50445.00,H50475.35,L50412.15,C50451.95
O50448.00,H50488.00,L50434.00,C50482.95
O50484.00,H50485.00,L50447.35,C50461.50
O50469.85,H50483.00,L50442.05,C50470.85
O50473.00,H50475.00,L50439.00,C50455.55
O50461.70,H50560.00,L50455.55,C50553.95
O50553.80,H50560.00,L50475.00,C50503.15
O50511.00,H50529.00,L50451.15,C50465.70
O50465.05,H50490.00,L50458.00,C50467.35
O50465.45,H50515.10,L50449.05,C50510.30
O50506.50,H50510.00,L50412.65,C50431.25
O50430.05,H50448.00,L50405.00,C50425.00
O50420.00,H50473.90,L50415.00,C50443.65
O50455.40,H50492.00,L50442.00,C50477.95
O50494.05,H50494.05,L50436.55,C50479.80
O50474.70,H50482.95,L50420.00,C50420.15
O50422.85,H50454.30,L50417.75,C50446.35
O50447.45,H50448.00,L50403.40,C50430.95
O50424.90,H50438.60,L50402.25,C50415.00
O50420.95,H50452.20,L50400.00,C50451.15
O50451.55,H50451.55,L50401.15,C50402.40
O50401.25,H50425.00,L50400.00,C50410.15
O50416.85,H50460.00,L50416.10,C50456.90
O50459.00,H50483.20,L50434.05,C50477.95
O50482.55,H50484.90,L50440.00,C50465.10
O50455.25,H50490.00,L50443.70,C50476.50
O50480.55,H50481.90,L50440.00,C50440.00
O50445.35,H50450.00,L50415.00,C50448.00
O50438.70,H50444.95,L50410.05,C50411.00
O50410.05,H50447.90,L50377.75,C50390.10
O50399.05,H50409.95,L50355.00,C50363.05
O50367.05,H50394.95,L50339.00,C50391.60
O50393.95,H50412.00,L50353.35,C50400.75
O50400.10,H50413.10,L50370.00,C50403.10
O50395.55,H50420.00,L50372.25,C50406.55
O50409.50,H50441.95,L50400.00,C50400.00
O50394.10,H50433.40,L50394.10,C50407.50
O50412.15,H50427.75,L50383.25,C50400.00
O50396.80,H50440.00,L50382.00,C50436.60
O50428.30,H50507.00,L50428.30,C50448.85
O50450.00,H50453.00,L50401.40,C50420.00
O50414.55,H50430.00,L50408.00,C50408.00
O50550.00,H50638.65,L50540.00,C50615.00
O50605.05,H50624.95,L50535.00,C50605.15
O50600.80,H50649.00,L50570.00,C50635.05
O50640.10,H50694.25,L50603.90,C50690.05
O50688.15,H50825.35,L50656.60,C50799.00
O50795.40,H50884.85,L50792.60,C50882.15
O50879.75,H50940.00,L50825.75,C50837.10
O50850.00,H50854.55,L50760.00,C50839.90
O50839.10,H50855.40,L50790.05,C50810.00
O50811.10,H50867.00,L50792.65,C50810.00
O50805.30,H50868.30,L50791.00,C50828.35
O50829.70,H50868.90,L50828.35,C50855.10
O50844.45,H50886.95,L50826.85,C50849.00
O50847.40,H50906.45,L50845.00,C50890.00
O50888.30,H50988.95,L50888.30,C50979.20
O50985.55,H51017.55,L50901.00,C50918.00
O50904.30,H50942.35,L50901.00,C50920.00
O50920.85,H50945.00,L50878.20,C50900.00
O50905.00,H50915.20,L50860.00,C50869.70
O50864.35,H50900.00,L50850.00,C50900.00
O50905.00,H50950.00,L50898.35,C50950.00
O50953.00,H50961.40,L50923.15,C50949.45
O50949.00,H50998.00,L50946.95,C50996.60
O50994.20,H51000.00,L50962.20,C50999.00
O51000.00,H51008.95,L50960.05,C50975.00
O50979.90,H50998.90,L50946.60,C50984.00
O50990.00,H51040.00,L50984.15,C51016.20
O51015.60,H51063.00,L51002.25,C51039.00
O51032.20,H51039.00,L51002.80,C51027.00
O51028.00,H51035.00,L50981.05,C50994.00
O50999.20,H51029.00,L50987.10,C51028.00
O51029.00,H51029.00,L50996.05,C50996.05
O51003.00,H51004.00,L50961.00,C50961.00
O50961.90,H50980.00,L50938.00,C50966.35
O50962.20,H50975.95,L50911.00,C50930.10
O50929.40,H50968.85,L50920.00,C50968.00
O50966.85,H51000.00,L50961.15,C50970.00
O50970.05,H50977.75,L50950.05,C50955.30
O50960.00,H50974.00,L50950.00,C50952.20
O50959.85,H50972.00,L50942.05,C50961.60
O50964.95,H50970.00,L50949.05,C50954.45
O50959.15,H50970.00,L50931.30,C50953.00
O50945.15,H50990.00,L50921.05,C50990.00
O50992.95,H50998.90,L50971.35,C50990.00
O50989.80,H51014.35,L50975.00,C50991.35
O50994.05,H51000.00,L50965.05,C50980.00
O50975.75,H51020.90,L50974.20,C51005.00
O50998.90,H51035.00,L50998.90,C51022.70
O51034.85,H51041.50,L51016.05,C51040.00
O51039.50,H51067.75,L51005.25,C51006.20
O51018.85,H51021.00,L50990.10,C50990.10
O51006.00,H51038.55,L50991.50,C51017.05
O51022.50,H51037.90,L50986.00,C51014.35
O51013.00,H51025.00,L50993.00,C51000.00
O51005.75,H51020.00,L50996.05,C51011.40
O51019.00,H51020.00,L51000.00,C51002.10
O51005.25,H51018.95,L50991.00,C50992.85
O50993.00,H50998.00,L50942.50,C50950.00
O50958.45,H50966.90,L50866.05,C50873.95
O50876.45,H50910.00,L50845.25,C50877.90
O50890.00,H50933.00,L50879.10,C50933.00
O50939.75,H50939.75,L50888.10,C50895.50
O50890.25,H50903.20,L50860.00,C50872.95
O50870.95,H50905.00,L50851.00,C50870.25
O50870.30,H50880.00,L50850.00,C50860.50
O50860.45,H50875.00,L50800.65,C50821.30
O50811.10,H50837.15,L50786.05,C50789.15
O50794.45,H50794.45,L50688.55,C50700.05
O50698.65,H50707.15,L50602.65,C50610.00
O50607.95,H50661.35,L50566.65,C50651.55
O50648.55,H50707.95,L50628.00,C50645.15
O50645.75,H50645.75,L50555.05,C50577.40
O50579.80,H50615.90,L50540.90,C50591.25
O50590.90,H50593.70,L50534.40,C50541.50
O50541.20,H50541.20,L50465.10,C50470.15
O50579.95,H50579.95,L50180.85,C50247.90
O50248.00,H50332.55,L50222.00,C50229.50
O50235.00,H50282.10,L50180.55,C50225.70
O50240.00,H50240.00,L49956.00,C49956.00
O49964.85,H49995.75,L49856.00,C49856.00
O49856.05,H49968.90,L49818.50,C49925.95
O49918.85,H50014.35,L49903.25,C49946.30
O49956.50,H50012.00,L49943.25,C50007.90
O50007.80,H50066.00,L49987.20,C50008.05
O50000.00,H50050.00,L49929.40,C50042.00
O50037.15,H50185.55,L50030.20,C50112.65
O50112.70,H50173.65,L50045.00,C50048.05
O50050.00,H50099.95,L50020.00,C50099.95
O50095.25,H50185.50,L50072.75,C50168.65
O50159.55,H50199.70,L50121.90,C50147.35
O50132.15,H50183.95,L50105.95,C50141.10
O50140.00,H50158.85,L50039.85,C50050.00
O50041.00,H50094.15,L50023.70,C50056.65
O50055.75,H50087.50,L49999.00,C50048.50
O50040.00,H50149.95,L50022.40,C50133.05
O50143.50,H50159.70,L50107.10,C50155.00
O50159.00,H50247.00,L50146.05,C50216.90
O50227.55,H50268.55,L50185.65,C50200.00
O50198.35,H50222.60,L50176.00,C50190.25
O50183.10,H50250.00,L50182.05,C50241.90
O50244.10,H50339.90,L50242.35,C50245.00
O50247.85,H50283.55,L50203.85,C50264.15
O50275.00,H50348.30,L50273.35,C50338.50
O50339.50,H50350.00,L50310.05,C50331.05
O50340.35,H50407.45,L50338.05,C50400.00
O50401.00,H50423.80,L50333.80,C50355.10
O50347.70,H50433.00,L50328.00,C50425.05
O50432.15,H50494.70,L50414.05,C50455.00
O50476.50,H50605.40,L50453.45,C50597.20
O50583.40,H50605.40,L50484.80,C50488.00
O50500.45,H50527.60,L50478.05,C50504.70
O50518.60,H50544.00,L50476.55,C50539.90
O50539.30,H50598.00,L50510.00,C50515.75
O50515.85,H50550.25,L50492.10,C50492.10
O50501.00,H50507.10,L50410.00,C50435.40
O50433.40,H50525.80,L50433.40,C50525.80
O50525.00,H50560.00,L50495.05,C50519.05
O50518.35,H50545.70,L50458.55,C50490.35
O50477.80,H50485.35,L50384.10,C50398.45
O50400.00,H50400.00,L50226.05,C50244.15
O50235.40,H50320.90,L50180.30,C50312.00
O50320.85,H50366.00,L50280.75,C50322.85
O50319.30,H50397.40,L50275.80,C50379.00
O50377.70,H50435.80,L50340.00,C50425.00
O50423.35,H50520.00,L50412.10,C50480.00
O50484.35,H50536.00,L50460.00,C50512.35
O50520.25,H50530.00,L50480.80,C50524.05
O50513.45,H50538.90,L50442.80,C50458.20
O50455.00,H50495.10,L50435.80,C50471.00
O50470.00,H50482.00,L50423.45,C50463.65
O50458.00,H50520.00,L50457.95,C50510.00
O50510.05,H50520.00,L50475.45,C50488.20
O50489.05,H50501.25,L50445.10,C50456.55
O50459.95,H50479.90,L50385.00,C50468.00
O50462.10,H50480.80,L50433.10,C50451.95
O50435.35,H50476.40,L50430.00,C50447.55
O50450.00,H50496.00,L50441.75,C50486.40
O50483.35,H50520.00,L50455.10,C50483.50
O50471.50,H50471.50,L50375.00,C50414.90
O50410.00,H50419.95,L50352.00,C50365.00
O50360.10,H50389.60,L50303.00,C50373.95
O50374.05,H50379.00,L50326.00,C50330.60
O50331.85,H50346.80,L50301.00,C50312.00
O50317.50,H50325.00,L50250.00,C50276.15
O50275.25,H50358.70,L50245.00,C50288.75
O50282.80,H50377.35,L50262.95,C50352.15
O50360.00,H50386.35,L50321.00,C50375.00
O50364.40,H50466.70,L50349.90,C50437.80
O50425.35,H50495.75,L50425.35,C50455.00
O50455.25,H50470.00,L50448.35,C50470.00
O50580.05,H50730.35,L50529.75,C50715.95
O50719.45,H50883.65,L50696.55,C50873.90
O50863.65,H50940.00,L50827.75,C50894.50
O50907.25,H51008.75,L50900.00,C50915.35
O50923.90,H50977.65,L50817.55,C50833.50
O50845.80,H50921.95,L50800.65,C50840.00
O50839.30,H50877.25,L50766.00,C50794.00
O50805.50,H50807.25,L50690.00,C50753.90
O50749.15,H50850.00,L50741.05,C50850.00
O50858.95,H50939.20,L50802.45,C50939.20
O50938.00,H51025.55,L50920.00,C50984.55
O50989.90,H50994.15,L50939.20,C50955.10
O50956.00,H50983.35,L50927.15,C50951.30
O50949.95,H50950.00,L50840.00,C50863.25
O50850.00,H50878.95,L50805.05,C50871.90
O50874.95,H50908.90,L50807.80,C50820.10
O50828.00,H50850.00,L50792.45,C50846.50
O50848.75,H50859.25,L50761.55,C50778.05
O50778.00,H50811.90,L50671.30,C50691.10
O50693.85,H50768.05,L50650.00,C50759.00
O50763.65,H50816.95,L50751.00,C50807.00
O50802.15,H50839.90,L50764.20,C50794.40
O50788.45,H50813.70,L50738.90,C50750.00
O50756.70,H50767.45,L50718.00,C50730.05
O50734.15,H50755.30,L50693.00,C50720.00
O50725.05,H50753.50,L50697.00,C50703.90
O50703.55,H50770.00,L50701.05,C50758.65
O50749.05,H50791.90,L50736.45,C50779.75
O50780.45,H50884.35,L50780.45,C50864.55
O50866.30,H50894.90,L50832.05,C50862.05
O50866.05,H50900.00,L50861.10,C50877.05
O50883.00,H50965.00,L50859.20,C50960.00
O50966.00,H50975.00,L50902.00,C50932.05
O50940.65,H50949.80,L50901.00,C50949.80
O50946.95,H51079.95,L50940.00,C51053.55
O51056.90,H51059.95,L50939.20,C50985.15
O50987.05,H50999.95,L50940.65,C50948.65
O50953.20,H51002.25,L50932.45,C50960.25
O50964.85,H51010.00,L50959.95,C50975.50
O50976.00,H51040.00,L50955.20,C51000.00
O50998.40,H51024.00,L50960.00,C50995.30
O50993.00,H51050.00,L50980.05,C51025.70
O51025.20,H51030.00,L50987.00,C51030.00
O51031.00,H51043.10,L50980.00,C51014.50
O51001.85,H51010.00,L50944.15,C50986.15
O50986.10,H51083.75,L50980.25,C51030.65
O51034.00,H51040.00,L50974.50,C51000.00
O51009.95,H51038.15,L50972.10,C51003.85
O51002.40,H51066.95,L50983.35,C51063.50
O51059.30,H51064.80,L51008.65,C51040.00
O51036.00,H51057.05,L51001.05,C51013.80
O51021.75,H51050.00,L50910.05,C50950.40
O50952.20,H51018.00,L50950.00,C51015.00
O51016.00,H51030.00,L50978.10,C51025.00
O51011.50,H51050.00,L51008.50,C51029.40
O51030.55,H51085.85,L51011.70,C51049.00
O51053.20,H51154.60,L51034.00,C51152.60
O51156.20,H51251.95,L51151.05,C51240.00
O51245.80,H51253.90,L51180.00,C51225.00
O51240.00,H51240.00,L51150.40,C51167.00
O51160.00,H51274.30,L51137.30,C51255.10
O51250.80,H51280.00,L51175.10,C51211.75
O51204.95,H51210.00,L51124.00,C51135.20
O51139.15,H51150.00,L51033.25,C51145.35
O51135.05,H51170.00,L51106.25,C51112.70
O51102.15,H51111.85,L51055.00,C51084.35
O51084.30,H51155.00,L51046.30,C51146.70
O51138.20,H51244.00,L51112.65,C51210.00
O51210.10,H51220.00,L51111.50,C51127.15
O51121.20,H51140.30,L51062.15,C51093.40
O51093.85,H51136.25,L51086.40,C51111.15
O51115.00,H51118.00,L51074.15,C51098.40
O51087.35,H51087.35,L51002.10,C51036.55
O51034.55,H51130.70,L51013.75,C51114.40
O51105.60,H51130.00,L51060.00,C51129.90
O52000.00,H52176.40,L51720.05,C52168.30
O52164.45,H52222.00,L52040.00,C52222.00
O52219.65,H52224.45,L52103.00,C52155.55
O52165.50,H52179.35,L52082.85,C52086.00
O52084.35,H52200.00,L52076.90,C52196.15
O52185.05,H52268.90,L52155.00,C52165.00
O52168.20,H52192.95,L52114.05,C52140.00
O52133.90,H52170.50,L52070.75,C52082.80
O52082.05,H52145.20,L52041.95,C52130.00
O52135.00,H52189.95,L52126.65,C52135.85
O52150.00,H52150.00,L52091.00,C52102.95
O52102.60,H52130.00,L52090.00,C52092.00
O52107.30,H52200.00,L52100.10,C52166.15
O52166.00,H52235.60,L52166.00,C52204.65
O52191.15,H52221.95,L52168.25,C52197.95
O52189.75,H52225.00,L52182.40,C52195.00
O52191.35,H52208.45,L52152.00,C52175.05
O52174.85,H52190.00,L52155.00,C52171.65
O52179.90,H52200.00,L52164.50,C52199.00
O52195.85,H52209.90,L52180.05,C52180.15
O52178.10,H52191.00,L52155.05,C52175.25
O52175.70,H52280.00,L52175.70,C52259.95
O52254.05,H52290.00,L52240.00,C52242.05
O52242.25,H52266.20,L52211.00,C52231.85
O52241.80,H52264.55,L52214.70,C52247.35
O52250.00,H52290.00,L52249.00,C52249.00
O52246.95,H52264.45,L52182.45,C52215.30
O52229.80,H52229.80,L52189.10,C52195.85
O52195.10,H52206.90,L52151.90,C52163.55
O52162.40,H52200.00,L52162.40,C52187.80
O52189.30,H52196.95,L52138.75,C52169.30
O52169.90,H52210.00,L52150.05,C52198.00
O52190.00,H52220.00,L52172.15,C52174.45
O52172.80,H52191.00,L52158.00,C52189.00
O52184.05,H52240.00,L52181.20,C52220.05
O52215.15,H52245.00,L52215.10,C52227.85
O52229.40,H52235.00,L52198.00,C52200.35
O52195.90,H52218.00,L52195.00,C52198.95
O52203.15,H52215.00,L52193.90,C52201.05
O52201.00,H52204.90,L52180.00,C52180.00
O52181.00,H52217.00,L52169.05,C52205.55
O52204.45,H52220.00,L52167.20,C52172.25
O52175.00,H52180.00,L52135.65,C52143.40
O52139.60,H52140.45,L52080.00,C52091.80
O52090.00,H52092.80,L51991.00,C51991.00
O51988.75,H52025.90,L51950.00,C51985.60
O51980.00,H52018.25,L51938.80,C51950.00
O51958.75,H52087.60,L51940.00,C52046.25
O52044.50,H52104.65,L52030.00,C52030.00
O52040.55,H52093.50,L52020.00,C52090.10
O52090.75,H52150.00,L52069.75,C52105.95
O52106.75,H52124.95,L52073.35,C52110.55
O52100.00,H52105.60,L52050.40,C52052.60
O52053.15,H52070.00,L52032.00,C52047.55
O52049.90,H52079.90,L52027.75,C52039.45
O52042.95,H52062.80,L52023.50,C52049.65
O52051.00,H52060.00,L52014.75,C52034.85
O52031.35,H52079.80,L52001.00,C52050.40
O52040.00,H52088.00,L52030.85,C52060.05
O52060.10,H52093.00,L52038.45,C52044.80
O52050.00,H52079.35,L52037.95,C52073.00
O52072.75,H52080.05,L52015.00,C52029.80
O52029.75,H52067.80,L52028.30,C52057.80
O52059.90,H52060.75,L52022.30,C52049.45
O52051.55,H52109.40,L52036.15,C52082.60
O52084.90,H52168.90,L52084.90,C52165.00
O52157.20,H52189.55,L52140.00,C52150.20
O52150.25,H52153.95,L52104.05,C52146.55
O52146.15,H52153.95,L52090.00,C52130.00
O52128.35,H52155.15,L52105.40,C52146.95
O52148.50,H52181.00,L52117.30,C52180.75
O52180.90,H52182.95,L52150.00,C52165.80
O52160.60,H52173.15,L52148.00,C52160.10
O52161.90,H52218.00,L52154.30,C52214.05
O52218.00,H52219.00,L52194.80,C52198.15
O52350.00,H52350.00,L52222.70,C52299.50
O52299.95,H52340.00,L52272.65,C52280.20
O52284.90,H52289.95,L52217.65,C52254.55
O52262.90,H52354.00,L52256.05,C52349.95
O52350.00,H52377.00,L52290.00,C52333.85
O52323.05,H52334.55,L52260.25,C52271.20
O52273.75,H52282.90,L52170.00,C52175.00
O52180.00,H52244.00,L52155.10,C52163.60
O52160.15,H52202.95,L52100.00,C52119.85
O52120.10,H52254.95,L52119.00,C52216.00
O52219.95,H52259.05,L52194.00,C52248.70
O52249.45,H52288.45,L52220.00,C52233.25
O52233.20,H52233.20,L52054.10,C52054.10
O52054.15,H52080.30,L51989.15,C52003.10
O52009.10,H52097.20,L52000.00,C52070.05
O52065.05,H52100.00,L52038.60,C52050.50
O52063.00,H52099.00,L52026.70,C52095.00
O52098.55,H52109.90,L52037.85,C52094.00
O52099.35,H52131.45,L52072.85,C52090.00
O52088.50,H52146.95,L52067.40,C52126.50
O52136.90,H52145.20,L52090.35,C52100.30
O52110.05,H52134.85,L52095.50,C52134.85
O52132.10,H52137.45,L52068.00,C52099.90
O52098.95,H52114.30,L52064.95,C52071.60
O52066.10,H52076.30,L52039.05,C52068.40
O52074.00,H52096.80,L52063.10,C52089.45
O52096.85,H52128.95,L52084.30,C52128.95
O52115.20,H52146.35,L52081.75,C52140.00
O52139.25,H52160.00,L52122.25,C52155.00
O52158.95,H52182.85,L52130.15,C52135.00
O52133.80,H52156.95,L52132.00,C52132.60
O52140.00,H52160.90,L52134.15,C52140.85
O52136.70,H52159.45,L52132.00,C52147.10
O52155.00,H52165.00,L52136.50,C52146.40
O52146.55,H52147.15,L52122.00,C52130.00
O52125.00,H52149.00,L52121.00,C52130.40
O52132.40,H52149.00,L52120.00,C52122.00
O52121.00,H52122.95,L52081.00,C52089.95
O52089.80,H52130.90,L52089.80,C52110.60
O52102.00,H52135.55,L52093.10,C52114.55
O52115.00,H52127.95,L52110.00,C52121.00
O52126.50,H52148.15,L52115.00,C52140.00
O52130.55,H52172.00,L52130.55,C52165.00
O52166.75,H52195.60,L52145.55,C52159.10
O52159.05,H52194.60,L52150.00,C52151.45
O52153.10,H52172.00,L52130.00,C52140.40
O52150.30,H52150.30,L52114.65,C52120.00
O52122.15,H52134.95,L52107.20,C52109.65
O52111.10,H52155.00,L52110.40,C52149.80
O52149.70,H52170.00,L52139.45,C52148.20
O52145.95,H52145.95,L52108.00,C52111.10
O52110.60,H52128.30,L52100.00,C52127.35
O52127.25,H52138.90,L52083.00,C52110.00
O52106.05,H52122.95,L52096.00,C52110.35
O52114.45,H52151.70,L52102.00,C52149.00
O52140.00,H52148.75,L52115.00,C52132.95
O52132.90,H52155.00,L52125.00,C52155.00
O52154.95,H52163.95,L52121.60,C52163.95
O52158.70,H52165.00,L52125.05,C52138.95
O52139.25,H52164.80,L52129.50,C52140.45
O52141.00,H52187.00,L52135.35,C52176.30
O52186.90,H52190.00,L52157.10,C52189.00
O52189.80,H52200.00,L52153.10,C52160.55
O52163.95,H52204.40,L52155.20,C52200.00
O52194.55,H52227.30,L52180.10,C52206.20
O52205.00,H52248.25,L52197.65,C52212.00
O52212.05,H52232.50,L52180.45,C52205.75
O52209.85,H52249.65,L52209.25,C52223.00
O52224.85,H52323.10,L52222.15,C52273.45
O52280.00,H52299.90,L52208.65,C52219.45
O52224.40,H52229.00,L52172.05,C52217.25
O52221.30,H52250.00,L52205.25,C52250.00
O52243.20,H52250.00,L52228.00,C52229.05
O52228.10,H52230.00,L52212.00,C52213.85
O52215.05,H52220.00,L52186.00,C52186.00
O52206.60,H52224.35,L52090.90,C52224.35
O52230.00,H52323.00,L52211.20,C52228.00
O52218.65,H52236.65,L52113.05,C52119.50
O52101.00,H52176.00,L52099.00,C52099.00
O52110.80,H52137.90,L52070.00,C52080.00
O52070.00,H52092.00,L52030.00,C52087.35
O52087.50,H52138.25,L52082.70,C52096.50
O52096.45,H52195.50,L52096.45,C52170.00
O52166.65,H52171.75,L52100.10,C52100.10
O52108.90,H52119.90,L52071.50,C52102.45
O52105.00,H52122.00,L52075.00,C52081.00
O52077.15,H52146.70,L52056.15,C52145.00
O52140.90,H52180.00,L52126.50,C52145.95
O52135.10,H52145.95,L52062.00,C52062.00
O52063.25,H52099.75,L52048.00,C52075.00
O52064.25,H52095.85,L52058.55,C52063.65
O52068.15,H52130.00,L52060.20,C52104.00
O52099.00,H52130.00,L52093.00,C52118.80
O52131.30,H52131.30,L52081.70,C52082.00
O52081.90,H52098.75,L52064.75,C52088.35
O52089.95,H52154.90,L52089.95,C52154.90
O52139.50,H52174.80,L52111.65,C52174.80
O52178.70,H52221.00,L52154.00,C52185.00
O52180.20,H52199.75,L52148.25,C52152.00
O52154.05,H52196.20,L52148.00,C52173.25
O52172.85,H52195.00,L52152.60,C52158.65
O52160.00,H52180.80,L52150.00,C52166.65
O52168.80,H52182.85,L52149.00,C52154.10
O52154.95,H52186.65,L52154.65,C52186.65
O52188.00,H52198.00,L52168.60,C52168.85
O52170.00,H52184.65,L52144.10,C52151.00
O52163.90,H52176.10,L52141.05,C52173.15
O52173.35,H52288.25,L52150.00,C52274.00
O52279.50,H52417.00,L52236.00,C52236.00
O52230.10,H52370.00,L52222.05,C52370.00
O52366.35,H52410.00,L52342.55,C52362.45
O52373.75,H52435.00,L52348.80,C52409.50
O52420.65,H52455.65,L52394.80,C52415.40
O52402.55,H52448.35,L52384.55,C52425.00
O52423.60,H52465.00,L52408.80,C52445.00
